window_id	count	hetA	fixed	hetB	hetAB
chr18_16028700_16034282	2	0	1	5	0
chr18_16028700_16034282	2	0	0	1	3
chr18_16028700_16034282	2	5	0	0	2
chr18_16028700_16034282	2	1	1	0	1
chr18_16028700_16034282	2	0	1	1	1
chr18_16028700_16034282	2	4	0	1	1
chr18_16028700_16034282	1	1	0	1	3
chr18_16028700_16034282	1	3	0	3	1
chr18_16028700_16034282	1	0	0	2	3
chr18_16028700_16034282	1	1	6	2	0
chr18_16028700_16034282	1	1	2	4	0
chr18_16028700_16034282	1	1	3	3	0
chr18_16028700_16034282	1	0	1	2	1
chr18_16028700_16034282	1	2	3	2	0
chr18_16028700_16034282	1	3	3	2	0
chr18_16028700_16034282	1	1	1	2	2
chr18_16028700_16034282	1	0	1	3	2
chr18_16028700_16034282	1	1	1	1	1
chr18_16028700_16034282	1	0	1	2	2
chr18_16028700_16034282	1	0	1	4	0
chr18_16028700_16034282	1	4	0	2	0
chr18_16028700_16034282	1	4	2	1	0
chr18_16028700_16034282	1	1	1	1	2
chr18_16028700_16034282	1	3	1	1	0
chr18_16028700_16034282	1	3	0	5	0
chr18_16028700_16034282	1	1	2	1	0
chr18_16028700_16034282	1	1	1	5	0
chr18_16028700_16034282	1	4	0	1	3
chr18_16028700_16034282	1	0	0	1	2
chr18_16028700_16034282	1	4	1	0	1
chr18_16028700_16034282	1	5	1	1	0
chr18_16028700_16034282	1	4	0	2	2
chr18_16028700_16034282	1	3	0	4	0
chr18_16028700_16034282	1	3	0	2	2
chr18_16029340_16036988	562	0	0	0	0
chr18_16029340_16036988	450	1	0	0	0
chr18_16029340_16036988	321	0	0	1	0
chr18_16029340_16036988	299	0	1	0	0
chr18_16029340_16036988	214	1	0	1	0
chr18_16029340_16036988	186	1	1	0	0
chr18_16029340_16036988	164	2	0	0	0
chr18_16029340_16036988	105	0	0	2	0
chr18_16029340_16036988	98	0	2	0	0
chr18_16029340_16036988	97	0	0	0	1
chr18_16029340_16036988	68	3	0	0	0
chr18_16029340_16036988	64	2	0	1	0
chr18_16029340_16036988	59	0	0	3	0
chr18_16029340_16036988	57	2	1	0	0
chr18_16029340_16036988	48	1	1	1	0
chr18_16029340_16036988	47	0	1	1	0
chr18_16029340_16036988	36	1	0	2	0
chr18_16029340_16036988	33	0	2	1	0
chr18_16029340_16036988	33	1	2	0	0
chr18_16029340_16036988	30	1	0	0	1
chr18_16029340_16036988	30	1	3	0	0
chr18_16029340_16036988	29	0	3	0	0
chr18_16029340_16036988	25	4	0	0	0
chr18_16029340_16036988	24	1	0	1	1
chr18_16029340_16036988	21	3	0	1	0
chr18_16029340_16036988	21	3	1	0	0
chr18_16029340_16036988	21	2	0	3	1
chr18_16029340_16036988	21	3	2	0	0
chr18_16029340_16036988	20	2	0	2	0
chr18_16029340_16036988	19	2	2	0	0
chr18_16029340_16036988	19	2	0	1	1
chr18_16029340_16036988	18	0	0	4	0
chr18_16029340_16036988	18	5	0	0	0
chr18_16029340_16036988	17	0	0	3	1
chr18_16029340_16036988	16	1	0	3	0
chr18_16029340_16036988	15	2	0	0	1
chr18_16029340_16036988	15	1	1	2	0
chr18_16029340_16036988	15	0	2	2	0
chr18_16029340_16036988	15	4	1	0	0
chr18_16029340_16036988	14	2	1	1	0
chr18_16029340_16036988	12	0	3	1	0
chr18_16029340_16036988	11	0	0	1	1
chr18_16029340_16036988	11	2	1	2	0
chr18_16029340_16036988	11	4	0	1	0
chr18_16029340_16036988	10	0	1	2	0
chr18_16029340_16036988	10	1	0	4	0
chr18_16029340_16036988	10	6	0	0	0
chr18_16029340_16036988	9	0	4	0	0
chr18_16029340_16036988	8	5	1	0	0
chr18_16029340_16036988	7	2	0	3	0
chr18_16029340_16036988	7	1	0	3	1
chr18_16029340_16036988	7	3	0	0	1
chr18_16029340_16036988	7	4	2	0	0
chr18_16029340_16036988	7	1	0	2	1
chr18_16029340_16036988	6	0	1	3	0
chr18_16029340_16036988	6	4	0	0	1
chr18_16029340_16036988	6	3	0	1	1
chr18_16029340_16036988	5	1	1	1	1
chr18_16029340_16036988	5	1	1	3	0
chr18_16029340_16036988	5	0	0	2	1
chr18_16029340_16036988	5	1	0	0	2
chr18_16029340_16036988	5	1	2	1	0
chr18_16029340_16036988	5	6	1	0	0
chr18_16029340_16036988	4	1	0	2	2
chr18_16029340_16036988	4	7	0	0	0
chr18_16029340_16036988	4	5	0	1	0
chr18_16029340_16036988	4	5	0	3	1
chr18_16029340_16036988	4	6	2	0	0
chr18_16029340_16036988	4	3	0	3	1
chr18_16029340_16036988	3	0	0	2	2
chr18_16029340_16036988	3	3	0	2	0
chr18_16029340_16036988	3	1	0	0	3
chr18_16029340_16036988	3	0	0	0	3
chr18_16029340_16036988	3	3	0	1	2
chr18_16029340_16036988	3	0	0	0	2
chr18_16029340_16036988	3	0	3	2	0
chr18_16029340_16036988	3	2	0	2	2
chr18_16029340_16036988	3	4	1	1	0
chr18_16029340_16036988	3	1	3	2	0
chr18_16029340_16036988	3	4	0	1	2
chr18_16029340_16036988	3	3	0	3	0
chr18_16029340_16036988	3	3	3	0	0
chr18_16029340_16036988	3	4	0	1	1
chr18_16029340_16036988	3	5	0	1	1
chr18_16029340_16036988	2	1	1	3	1
chr18_16029340_16036988	2	1	0	4	1
chr18_16029340_16036988	2	1	1	4	0
chr18_16029340_16036988	2	6	0	1	0
chr18_16029340_16036988	2	1	3	1	0
chr18_16029340_16036988	2	4	3	0	0
chr18_16029340_16036988	2	0	1	5	0
chr18_16029340_16036988	2	0	0	1	3
chr18_16029340_16036988	2	5	0	0	2
chr18_16029340_16036988	2	1	1	0	1
chr18_16029340_16036988	2	0	0	1	2
chr18_16029340_16036988	2	0	1	1	1
chr18_16029340_16036988	2	5	1	1	0
chr18_16029340_16036988	2	2	0	1	3
chr18_16029340_16036988	2	2	3	0	0
chr18_16029340_16036988	1	0	1	3	2
chr18_16029340_16036988	1	1	0	5	0
chr18_16029340_16036988	1	2	0	2	1
chr18_16029340_16036988	1	0	1	2	2
chr18_16029340_16036988	1	0	1	4	0
chr18_16029340_16036988	1	4	0	2	0
chr18_16029340_16036988	1	4	2	1	0
chr18_16029340_16036988	1	1	1	1	2
chr18_16029340_16036988	1	3	1	1	0
chr18_16029340_16036988	1	3	0	5	0
chr18_16029340_16036988	1	0	0	5	0
chr18_16029340_16036988	1	0	0	4	1
chr18_16029340_16036988	1	0	0	3	2
chr18_16029340_16036988	1	1	1	5	0
chr18_16029340_16036988	1	4	0	1	3
chr18_16029340_16036988	1	4	1	0	1
chr18_16029340_16036988	1	2	0	4	0
chr18_16029340_16036988	1	4	0	2	2
chr18_16029340_16036988	1	3	0	4	0
chr18_16029340_16036988	1	3	0	2	2
chr18_16029340_16036988	1	2	0	1	2
chr18_16029340_16036988	1	2	2	1	0
chr18_16029340_16036988	1	2	2	2	0
chr18_16029340_16036988	1	1	1	2	1
chr18_16029990_16037634	739	0	0	0	0
chr18_16029990_16037634	554	1	0	0	0
chr18_16029990_16037634	295	0	0	1	0
chr18_16029990_16037634	237	0	1	0	0
chr18_16029990_16037634	209	2	0	0	0
chr18_16029990_16037634	146	1	1	0	0
chr18_16029990_16037634	132	1	0	1	0
chr18_16029990_16037634	106	3	0	0	0
chr18_16029990_16037634	60	0	0	0	1
chr18_16029990_16037634	57	4	0	0	0
chr18_16029990_16037634	53	2	0	1	0
chr18_16029990_16037634	52	0	2	0	0
chr18_16029990_16037634	49	2	1	0	0
chr18_16029990_16037634	43	0	0	2	0
chr18_16029990_16037634	32	0	1	1	0
chr18_16029990_16037634	32	0	0	3	0
chr18_16029990_16037634	30	3	0	1	0
chr18_16029990_16037634	30	1	3	0	0
chr18_16029990_16037634	29	1	2	0	0
chr18_16029990_16037634	29	0	3	0	0
chr18_16029990_16037634	27	1	1	1	0
chr18_16029990_16037634	26	0	2	1	0
chr18_16029990_16037634	25	0	0	4	0
chr18_16029990_16037634	24	5	0	0	0
chr18_16029990_16037634	23	3	1	0	0
chr18_16029990_16037634	23	1	0	2	0
chr18_16029990_16037634	22	1	0	1	1
chr18_16029990_16037634	22	1	0	0	1
chr18_16029990_16037634	22	2	0	3	1
chr18_16029990_16037634	21	0	0	3	1
chr18_16029990_16037634	21	3	2	0	0
chr18_16029990_16037634	19	2	0	1	1
chr18_16029990_16037634	18	4	1	0	0
chr18_16029990_16037634	17	0	1	2	0
chr18_16029990_16037634	15	0	2	2	0
chr18_16029990_16037634	15	2	2	0	0
chr18_16029990_16037634	14	2	0	2	0
chr18_16029990_16037634	14	2	1	1	0
chr18_16029990_16037634	13	1	1	2	0
chr18_16029990_16037634	13	1	0	3	0
chr18_16029990_16037634	13	7	0	0	0
chr18_16029990_16037634	12	2	0	0	1
chr18_16029990_16037634	12	0	3	1	0
chr18_16029990_16037634	12	0	0	1	1
chr18_16029990_16037634	11	1	0	4	0
chr18_16029990_16037634	11	4	0	1	0
chr18_16029990_16037634	10	1	0	3	1
chr18_16029990_16037634	10	6	0	0	0
chr18_16029990_16037634	9	3	0	0	1
chr18_16029990_16037634	9	0	4	0	0
chr18_16029990_16037634	8	5	1	0	0
chr18_16029990_16037634	7	2	1	2	0
chr18_16029990_16037634	7	4	2	0	0
chr18_16029990_16037634	7	1	0	2	1
chr18_16029990_16037634	6	2	0	3	0
chr18_16029990_16037634	6	4	0	0	1
chr18_16029990_16037634	6	3	0	1	1
chr18_16029990_16037634	5	0	0	2	1
chr18_16029990_16037634	5	1	0	2	2
chr18_16029990_16037634	5	1	0	0	2
chr18_16029990_16037634	5	1	2	1	0
chr18_16029990_16037634	5	6	1	0	0
chr18_16029990_16037634	5	1	8	1	0
chr18_16029990_16037634	4	3	0	2	0
chr18_16029990_16037634	4	5	0	1	0
chr18_16029990_16037634	4	1	1	1	1
chr18_16029990_16037634	4	5	0	3	1
chr18_16029990_16037634	4	6	2	0	0
chr18_16029990_16037634	4	3	0	3	1
chr18_16029990_16037634	4	0	8	1	0
chr18_16029990_16037634	3	1	0	0	3
chr18_16029990_16037634	3	0	0	0	3
chr18_16029990_16037634	3	3	0	1	2
chr18_16029990_16037634	3	0	0	0	2
chr18_16029990_16037634	3	0	3	2	0
chr18_16029990_16037634	3	2	0	2	2
chr18_16029990_16037634	3	4	1	1	0
chr18_16029990_16037634	3	1	3	2	0
chr18_16029990_16037634	3	4	0	1	2
chr18_16029990_16037634	3	3	0	3	0
chr18_16029990_16037634	3	3	3	0	0
chr18_16029990_16037634	3	3	0	4	0
chr18_16029990_16037634	3	4	0	1	1
chr18_16029990_16037634	3	5	0	1	1
chr18_16029990_16037634	2	6	0	1	0
chr18_16029990_16037634	2	1	3	1	0
chr18_16029990_16037634	2	4	3	0	0
chr18_16029990_16037634	2	0	1	3	0
chr18_16029990_16037634	2	0	1	5	0
chr18_16029990_16037634	2	0	0	2	2
chr18_16029990_16037634	2	0	0	1	3
chr18_16029990_16037634	2	5	0	0	2
chr18_16029990_16037634	2	1	1	0	1
chr18_16029990_16037634	2	0	0	1	2
chr18_16029990_16037634	2	0	1	1	1
chr18_16029990_16037634	2	5	1	1	0
chr18_16029990_16037634	2	2	0	1	3
chr18_16029990_16037634	2	2	3	0	0
chr18_16029990_16037634	1	2	0	2	1
chr18_16029990_16037634	1	0	1	2	2
chr18_16029990_16037634	1	0	1	4	0
chr18_16029990_16037634	1	4	0	2	0
chr18_16029990_16037634	1	4	2	1	0
chr18_16029990_16037634	1	1	1	1	2
chr18_16029990_16037634	1	3	1	1	0
chr18_16029990_16037634	1	3	0	5	0
chr18_16029990_16037634	1	0	0	5	0
chr18_16029990_16037634	1	0	0	4	1
chr18_16029990_16037634	1	0	0	3	2
chr18_16029990_16037634	1	1	1	3	0
chr18_16029990_16037634	1	1	1	5	0
chr18_16029990_16037634	1	4	0	1	3
chr18_16029990_16037634	1	4	1	0	1
chr18_16029990_16037634	1	1	1	4	0
chr18_16029990_16037634	1	2	0	4	0
chr18_16029990_16037634	1	4	0	2	2
chr18_16029990_16037634	1	3	0	2	2
chr18_16029990_16037634	1	2	0	1	2
chr18_16029990_16037634	1	2	2	1	0
chr18_16029990_16037634	1	2	2	2	0
chr18_16029990_16037634	1	1	1	2	1
chr18_16029990_16037634	1	6	3	0	1
chr18_16031816_16038276	861	0	0	0	0
chr18_16031816_16038276	631	1	0	0	0
chr18_16031816_16038276	254	0	0	1	0
chr18_16031816_16038276	238	2	0	0	0
chr18_16031816_16038276	214	0	1	0	0
chr18_16031816_16038276	141	1	1	0	0
chr18_16031816_16038276	129	1	0	1	0
chr18_16031816_16038276	100	3	0	0	0
chr18_16031816_16038276	62	0	0	2	0
chr18_16031816_16038276	55	0	0	0	1
chr18_16031816_16038276	53	4	0	0	0
chr18_16031816_16038276	44	2	0	1	0
chr18_16031816_16038276	43	0	2	0	0
chr18_16031816_16038276	41	0	0	3	0
chr18_16031816_16038276	40	2	1	0	0
chr18_16031816_16038276	37	0	1	1	0
chr18_16031816_16038276	37	0	0	4	0
chr18_16031816_16038276	33	1	0	2	0
chr18_16031816_16038276	32	1	0	1	1
chr18_16031816_16038276	31	1	2	0	0
chr18_16031816_16038276	29	3	0	1	0
chr18_16031816_16038276	26	1	1	1	0
chr18_16031816_16038276	22	2	0	3	1
chr18_16031816_16038276	22	5	0	0	0
chr18_16031816_16038276	21	3	2	0	0
chr18_16031816_16038276	21	1	0	3	0
chr18_16031816_16038276	21	0	3	0	0
chr18_16031816_16038276	20	3	1	0	0
chr18_16031816_16038276	20	1	0	0	1
chr18_16031816_16038276	20	1	3	0	0
chr18_16031816_16038276	18	2	2	0	0
chr18_16031816_16038276	16	4	1	0	0
chr18_16031816_16038276	16	2	0	1	1
chr18_16031816_16038276	16	0	0	3	1
chr18_16031816_16038276	16	0	2	1	0
chr18_16031816_16038276	15	6	1	0	0
chr18_16031816_16038276	14	0	0	1	1
chr18_16031816_16038276	13	7	0	0	0
chr18_16031816_16038276	13	6	0	0	0
chr18_16031816_16038276	12	1	0	4	0
chr18_16031816_16038276	11	0	1	2	0
chr18_16031816_16038276	11	5	1	0	0
chr18_16031816_16038276	9	2	0	2	0
chr18_16031816_16038276	9	0	2	2	0
chr18_16031816_16038276	9	2	1	1	0
chr18_16031816_16038276	9	0	5	0	0
chr18_16031816_16038276	8	1	1	2	0
chr18_16031816_16038276	8	1	0	3	1
chr18_16031816_16038276	8	1	0	2	1
chr18_16031816_16038276	7	4	2	0	0
chr18_16031816_16038276	7	0	4	0	0
chr18_16031816_16038276	7	1	2	1	0
chr18_16031816_16038276	6	4	0	1	0
chr18_16031816_16038276	6	0	3	1	0
chr18_16031816_16038276	6	0	1	3	0
chr18_16031816_16038276	6	4	0	0	1
chr18_16031816_16038276	6	2	1	2	0
chr18_16031816_16038276	6	2	0	0	1
chr18_16031816_16038276	6	3	0	1	1
chr18_16031816_16038276	5	0	0	5	0
chr18_16031816_16038276	5	2	0	3	0
chr18_16031816_16038276	5	5	0	1	0
chr18_16031816_16038276	5	0	0	2	1
chr18_16031816_16038276	5	3	0	0	1
chr18_16031816_16038276	5	1	8	1	0
chr18_16031816_16038276	4	1	0	0	2
chr18_16031816_16038276	4	1	1	1	1
chr18_16031816_16038276	4	5	0	3	1
chr18_16031816_16038276	4	6	2	0	0
chr18_16031816_16038276	4	3	0	3	1
chr18_16031816_16038276	4	0	8	1	0
chr18_16031816_16038276	4	1	0	1	2
chr18_16031816_16038276	4	5	0	2	1
chr18_16031816_16038276	3	4	1	1	0
chr18_16031816_16038276	3	1	1	3	0
chr18_16031816_16038276	3	0	1	1	1
chr18_16031816_16038276	3	1	3	2	0
chr18_16031816_16038276	3	4	0	1	2
chr18_16031816_16038276	3	3	0	3	0
chr18_16031816_16038276	3	3	3	0	0
chr18_16031816_16038276	3	3	0	4	0
chr18_16031816_16038276	3	1	0	2	2
chr18_16031816_16038276	3	4	0	1	1
chr18_16031816_16038276	3	2	2	1	0
chr18_16031816_16038276	3	5	0	1	1
chr18_16031816_16038276	3	3	0	2	0
chr18_16031816_16038276	3	0	0	6	0
chr18_16031816_16038276	3	1	0	5	0
chr18_16031816_16038276	2	4	3	0	0
chr18_16031816_16038276	2	0	3	2	0
chr18_16031816_16038276	2	0	1	5	0
chr18_16031816_16038276	2	0	0	2	2
chr18_16031816_16038276	2	0	0	1	3
chr18_16031816_16038276	2	0	0	0	2
chr18_16031816_16038276	2	5	0	0	2
chr18_16031816_16038276	2	1	1	0	1
chr18_16031816_16038276	2	0	0	1	2
chr18_16031816_16038276	2	5	1	1	0
chr18_16031816_16038276	2	2	0	2	2
chr18_16031816_16038276	2	2	0	1	3
chr18_16031816_16038276	2	2	3	0	0
chr18_16031816_16038276	2	2	2	2	0
chr18_16031816_16038276	2	2	0	6	0
chr18_16031816_16038276	2	1	0	6	0
chr18_16031816_16038276	2	2	0	1	4
chr18_16031816_16038276	2	6	0	1	0
chr18_16031816_16038276	2	5	1	2	1
chr18_16031816_16038276	2	4	0	2	1
chr18_16031816_16038276	1	4	2	1	0
chr18_16031816_16038276	1	1	1	1	2
chr18_16031816_16038276	1	3	1	1	0
chr18_16031816_16038276	1	3	0	5	0
chr18_16031816_16038276	1	0	0	4	1
chr18_16031816_16038276	1	0	0	3	2
chr18_16031816_16038276	1	1	1	5	0
chr18_16031816_16038276	1	4	0	1	3
chr18_16031816_16038276	1	4	1	0	1
chr18_16031816_16038276	1	1	1	4	0
chr18_16031816_16038276	1	2	0	4	0
chr18_16031816_16038276	1	4	0	2	2
chr18_16031816_16038276	1	3	0	2	2
chr18_16031816_16038276	1	2	0	1	2
chr18_16031816_16038276	1	1	1	2	1
chr18_16031816_16038276	1	6	3	0	1
chr18_16031816_16038276	1	1	2	2	0
chr18_16031816_16038276	1	0	0	0	6
chr18_16031816_16038276	1	0	0	2	4
chr18_16031816_16038276	1	1	0	5	1
chr18_16031816_16038276	1	0	1	2	1
chr18_16031816_16038276	1	1	0	1	4
chr18_16031816_16038276	1	4	1	2	1
chr18_16033642_16042650	815	0	0	0	0
chr18_16033642_16042650	677	1	0	0	0
chr18_16033642_16042650	236	2	0	0	0
chr18_16033642_16042650	235	0	1	0	0
chr18_16033642_16042650	234	0	0	1	0
chr18_16033642_16042650	170	1	1	0	0
chr18_16033642_16042650	150	1	0	1	0
chr18_16033642_16042650	90	0	0	2	0
chr18_16033642_16042650	85	3	0	0	0
chr18_16033642_16042650	67	0	0	3	0
chr18_16033642_16042650	64	0	0	0	1
chr18_16033642_16042650	56	0	2	0	0
chr18_16033642_16042650	53	0	3	0	0
chr18_16033642_16042650	50	4	0	0	0
chr18_16033642_16042650	45	1	0	2	0
chr18_16033642_16042650	44	0	0	4	0
chr18_16033642_16042650	43	0	1	1	0
chr18_16033642_16042650	38	1	0	1	1
chr18_16033642_16042650	35	1	0	3	0
chr18_16033642_16042650	33	2	0	1	0
chr18_16033642_16042650	30	1	2	0	0
chr18_16033642_16042650	29	2	2	0	0
chr18_16033642_16042650	27	1	1	1	0
chr18_16033642_16042650	27	1	3	0	0
chr18_16033642_16042650	27	2	3	0	0
chr18_16033642_16042650	27	0	0	5	0
chr18_16033642_16042650	25	0	1	2	0
chr18_16033642_16042650	24	3	0	1	0
chr18_16033642_16042650	24	0	2	1	0
chr18_16033642_16042650	23	1	0	0	1
chr18_16033642_16042650	22	2	1	0	0
chr18_16033642_16042650	22	2	0	3	1
chr18_16033642_16042650	20	3	2	0	0
chr18_16033642_16042650	19	2	0	3	0
chr18_16033642_16042650	18	1	0	4	0
chr18_16033642_16042650	17	0	0	3	1
chr18_16033642_16042650	15	6	1	0	0
chr18_16033642_16042650	15	5	0	0	0
chr18_16033642_16042650	15	0	0	1	1
chr18_16033642_16042650	13	6	0	0	0
chr18_16033642_16042650	12	3	1	0	0
chr18_16033642_16042650	11	1	0	5	0
chr18_16033642_16042650	10	2	0	4	0
chr18_16033642_16042650	9	3	3	0	0
chr18_16033642_16042650	9	4	1	0	0
chr18_16033642_16042650	9	7	0	0	0
chr18_16033642_16042650	9	0	5	0	0
chr18_16033642_16042650	9	0	3	1	0
chr18_16033642_16042650	8	1	0	3	1
chr18_16033642_16042650	8	1	0	2	1
chr18_16033642_16042650	8	2	0	2	0
chr18_16033642_16042650	8	1	2	1	0
chr18_16033642_16042650	7	2	1	1	0
chr18_16033642_16042650	7	0	0	2	1
chr18_16033642_16042650	7	2	2	1	0
chr18_16033642_16042650	7	2	1	2	0
chr18_16033642_16042650	7	5	1	0	0
chr18_16033642_16042650	7	0	1	3	0
chr18_16033642_16042650	7	0	4	0	0
chr18_16033642_16042650	7	2	3	1	0
chr18_16033642_16042650	6	3	0	3	0
chr18_16033642_16042650	6	2	0	0	1
chr18_16033642_16042650	6	3	0	1	1
chr18_16033642_16042650	6	2	0	1	1
chr18_16033642_16042650	6	2	0	5	0
chr18_16033642_16042650	6	2	4	1	0
chr18_16033642_16042650	6	1	4	1	0
chr18_16033642_16042650	6	0	6	0	0
chr18_16033642_16042650	5	3	0	4	0
chr18_16033642_16042650	5	3	0	0	1
chr18_16033642_16042650	5	1	1	2	0
chr18_16033642_16042650	5	1	8	1	0
chr18_16033642_16042650	5	2	5	0	0
chr18_16033642_16042650	4	1	1	1	1
chr18_16033642_16042650	4	1	1	2	1
chr18_16033642_16042650	4	5	0	3	1
chr18_16033642_16042650	4	6	2	0	0
chr18_16033642_16042650	4	3	0	3	1
chr18_16033642_16042650	4	4	2	0	0
chr18_16033642_16042650	4	0	8	1	0
chr18_16033642_16042650	4	1	0	1	2
chr18_16033642_16042650	4	5	0	2	1
chr18_16033642_16042650	4	1	1	3	0
chr18_16033642_16042650	3	4	0	1	2
chr18_16033642_16042650	3	1	0	2	2
chr18_16033642_16042650	3	4	0	1	1
chr18_16033642_16042650	3	4	0	0	1
chr18_16033642_16042650	3	5	0	1	1
chr18_16033642_16042650	3	3	0	2	0
chr18_16033642_16042650	3	0	0	6	0
chr18_16033642_16042650	3	0	4	1	0
chr18_16033642_16042650	3	1	3	1	0
chr18_16033642_16042650	3	3	3	1	0
chr18_16033642_16042650	3	0	2	5	0
chr18_16033642_16042650	3	0	6	1	0
chr18_16033642_16042650	3	1	1	4	1
chr18_16033642_16042650	2	4	0	1	0
chr18_16033642_16042650	2	2	0	2	2
chr18_16033642_16042650	2	5	0	1	0
chr18_16033642_16042650	2	2	0	1	3
chr18_16033642_16042650	2	2	2	2	0
chr18_16033642_16042650	2	2	0	6	0
chr18_16033642_16042650	2	1	0	6	0
chr18_16033642_16042650	2	2	0	1	4
chr18_16033642_16042650	2	6	0	1	0
chr18_16033642_16042650	2	5	1	2	1
chr18_16033642_16042650	2	0	1	2	1
chr18_16033642_16042650	2	4	0	2	1
chr18_16033642_16042650	2	0	1	5	0
chr18_16033642_16042650	2	2	4	2	0
chr18_16033642_16042650	2	2	4	0	0
chr18_16033642_16042650	2	1	4	2	0
chr18_16033642_16042650	2	1	4	0	0
chr18_16033642_16042650	2	2	3	2	0
chr18_16033642_16042650	2	0	2	3	0
chr18_16033642_16042650	2	0	3	3	0
chr18_16033642_16042650	2	1	1	5	0
chr18_16033642_16042650	2	2	2	3	0
chr18_16033642_16042650	2	0	1	0	1
chr18_16033642_16042650	1	1	1	4	0
chr18_16033642_16042650	1	4	0	2	2
chr18_16033642_16042650	1	3	0	2	2
chr18_16033642_16042650	1	2	0	1	2
chr18_16033642_16042650	1	0	0	1	2
chr18_16033642_16042650	1	0	2	2	0
chr18_16033642_16042650	1	5	1	1	0
chr18_16033642_16042650	1	6	3	0	1
chr18_16033642_16042650	1	1	2	2	0
chr18_16033642_16042650	1	0	1	1	1
chr18_16033642_16042650	1	0	0	0	6
chr18_16033642_16042650	1	0	0	2	4
chr18_16033642_16042650	1	1	0	5	1
chr18_16033642_16042650	1	1	0	1	4
chr18_16033642_16042650	1	4	1	2	1
chr18_16033642_16042650	1	0	1	4	0
chr18_16033642_16042650	1	0	4	2	0
chr18_16033642_16042650	1	1	3	2	0
chr18_16033642_16042650	1	0	0	4	1
chr18_16033642_16042650	1	3	3	2	0
chr18_16033642_16042650	1	0	6	2	0
chr18_16033642_16042650	1	0	2	4	0
chr18_16033642_16042650	1	0	4	5	0
chr18_16033642_16042650	1	0	4	3	0
chr18_16033642_16042650	1	0	1	4	1
chr18_16033642_16042650	1	2	1	4	1
chr18_16033642_16042650	1	2	1	2	1
chr18_16033642_16042650	1	2	3	5	0
chr18_16033642_16042650	1	2	3	3	0
chr18_16034282_16045854	854	0	0	0	0
chr18_16034282_16045854	564	1	0	0	0
chr18_16034282_16045854	281	0	1	0	0
chr18_16034282_16045854	238	0	0	1	0
chr18_16034282_16045854	197	2	0	0	0
chr18_16034282_16045854	138	1	1	0	0
chr18_16034282_16045854	123	1	0	1	0
chr18_16034282_16045854	108	0	0	2	0
chr18_16034282_16045854	76	0	2	0	0
chr18_16034282_16045854	71	3	0	0	0
chr18_16034282_16045854	71	0	0	3	0
chr18_16034282_16045854	55	4	0	0	0
chr18_16034282_16045854	53	1	0	2	0
chr18_16034282_16045854	46	0	0	4	0
chr18_16034282_16045854	46	0	1	1	0
chr18_16034282_16045854	44	0	3	0	0
chr18_16034282_16045854	43	1	0	1	1
chr18_16034282_16045854	40	1	0	3	0
chr18_16034282_16045854	39	0	0	5	0
chr18_16034282_16045854	34	0	0	0	1
chr18_16034282_16045854	34	3	2	0	0
chr18_16034282_16045854	32	1	4	0	0
chr18_16034282_16045854	29	0	5	0	0
chr18_16034282_16045854	28	1	1	1	0
chr18_16034282_16045854	27	1	2	0	0
chr18_16034282_16045854	27	2	3	0	0
chr18_16034282_16045854	26	2	2	0	0
chr18_16034282_16045854	25	1	3	0	0
chr18_16034282_16045854	25	3	0	1	0
chr18_16034282_16045854	25	0	1	2	0
chr18_16034282_16045854	24	0	2	1	0
chr18_16034282_16045854	24	0	0	1	1
chr18_16034282_16045854	22	2	0	3	1
chr18_16034282_16045854	20	1	0	4	0
chr18_16034282_16045854	19	1	0	0	1
chr18_16034282_16045854	18	2	0	1	0
chr18_16034282_16045854	18	2	0	3	0
chr18_16034282_16045854	18	0	1	3	0
chr18_16034282_16045854	17	2	1	0	0
chr18_16034282_16045854	17	1	0	5	0
chr18_16034282_16045854	16	3	1	0	0
chr18_16034282_16045854	13	5	0	0	0
chr18_16034282_16045854	13	0	0	3	1
chr18_16034282_16045854	13	0	3	1	0
chr18_16034282_16045854	12	6	1	0	0
chr18_16034282_16045854	11	5	1	0	0
chr18_16034282_16045854	10	6	0	0	0
chr18_16034282_16045854	10	2	0	4	0
chr18_16034282_16045854	9	1	2	1	0
chr18_16034282_16045854	9	4	1	0	0
chr18_16034282_16045854	9	7	0	0	0
chr18_16034282_16045854	9	2	5	0	0
chr18_16034282_16045854	8	1	0	1	2
chr18_16034282_16045854	7	2	2	1	0
chr18_16034282_16045854	7	2	0	2	0
chr18_16034282_16045854	7	2	1	2	0
chr18_16034282_16045854	7	0	4	0	0
chr18_16034282_16045854	7	2	3	1	0
chr18_16034282_16045854	6	1	0	2	1
chr18_16034282_16045854	6	0	0	2	1
chr18_16034282_16045854	6	1	1	3	0
chr18_16034282_16045854	6	2	0	5	0
chr18_16034282_16045854	6	2	4	1	0
chr18_16034282_16045854	6	1	4	1	0
chr18_16034282_16045854	6	3	3	0	0
chr18_16034282_16045854	6	0	6	0	0
chr18_16034282_16045854	5	3	0	0	1
chr18_16034282_16045854	5	2	1	1	0
chr18_16034282_16045854	5	4	2	0	0
chr18_16034282_16045854	5	3	0	4	0
chr18_16034282_16045854	5	1	8	1	0
chr18_16034282_16045854	5	0	1	0	1
chr18_16034282_16045854	4	1	0	3	1
chr18_16034282_16045854	4	2	0	1	2
chr18_16034282_16045854	4	0	0	1	2
chr18_16034282_16045854	4	1	1	1	1
chr18_16034282_16045854	4	1	1	2	1
